787,Roommates (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Roommates%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,254,549
788,Relative Fear (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Relative%20Fear%20(1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1127,1118
789,Swimming with Sharks (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Swimming%20with%20Sharks%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1118
790,Tommy Boy (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Tommy%20Boy%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,952,304
791,"Baby-Sitters Club, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Baby-Sitters%20Club,%20The%20(1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
792,Bullets Over Broadway (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Bullets%20Over%20Broadway%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,727,15
793,Crooklyn (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Crooklyn%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,553
794,It Could Happen to You (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?It%20Could%20Happen%20to%20You%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,369,130
795,Richie Rich (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Richie%20Rich%20(1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,299,554
796,Speechless (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Speechless%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,683,1118
797,Timecop (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Timecop%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,938,286
798,Bad Company (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Bad%20Company%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,1118
799,Boys Life (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Boys%20Life%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
800,In the Mouth of Madness (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?In%20the%20Mouth%20of%20Madness%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,261,417
801,"Air Up There, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Air%20Up%20There,%20The%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,560
802,Hard Target (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Hard%20Target%20(1993),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,938,249
803,Heaven & Earth (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Heaven%20&%20Earth%20(1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,109,54
804,Jimmy Hollywood (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Jimmy%20Hollywood%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,293,45
805,Manhattan Murder Mystery (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Manhattan%20Murder%20Mystery%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,397,15
806,Menace II Society (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Menace%20II%20Society%20(1993),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1853,561
807,Poetic Justice (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Poetic%20Justice%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1857,244
808,"Program, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Program,%20The%20(1993)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,991,563
809,Rising Sun (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Rising%20Sun%20(1993),0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62,185
810,"Shadow, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Shadow,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,334
811,Thirty-Two Short Films About Glenn Gould (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Thirty-Two%20Short%20Films%20About%20Glenn%20Gould%20(1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
812,Andre (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Andre%20(1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,442
813,"Celluloid Closet, The (1995)",15-Mar-1996,,"http://us.imdb.com/M/title-exact?Celluloid%20Closet,%20The%20(1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1869,1118
814,"Great Day in Harlem, A (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Great%20Day%20in%20Harlem,%20A%20(1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
815,One Fine Day (1996),30-Nov-1996,,http://us.imdb.com/M/title-exact?One%20Fine%20Day%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,684,233
816,Candyman: Farewell to the Flesh (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Candyman:%20Farewell%20to%20the%20Flesh%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1644,1118
817,Frisk (1995),29-Mar-1996,,http://us.imdb.com/M/title-exact?Frisk%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1874,1118
818,Girl 6 (1996),22-Mar-1996,,http://us.imdb.com/M/title-exact?Girl%206%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,929,553
819,Eddie (1996),31-May-1996,,http://us.imdb.com/M/title-exact?Eddie%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,234,431
820,Space Jam (1996),15-Nov-1996,,http://us.imdb.com/M/title-exact?Space%20Jam%20(1996),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,929,1118
821,Mrs. Winterbourne (1996),19-Apr-1996,,http://us.imdb.com/M/title-exact?Mrs.%20Winterbourne%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1213,324
822,Faces (1968),01-Jan-1968,,http://us.imdb.com/M/title-exact?Faces%20(1968),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,462,1118
823,Mulholland Falls (1996),26-Apr-1996,,http://us.imdb.com/M/title-exact?Mulholland%20Falls%20(1996),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,649,267
824,"Great White Hype, The (1996)",03-May-1996,,"http://us.imdb.com/M/title-exact?Great%20White%20Hype,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196,535
825,"Arrival, The (1996)",31-May-1996,,"http://us.imdb.com/M/title-exact?Arrival,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,255,1118
826,"Phantom, The (1996)",07-Jun-1996,,"http://us.imdb.com/M/title-exact?Phantom,%20The%20(1996)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,76
827,Daylight (1996),06-Dec-1996,,http://us.imdb.com/M/title-exact?Daylight%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,868,367
828,Alaska (1996),21-Aug-1996,,http://us.imdb.com/M/title-exact?Alaska%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,1118
829,Fled (1996),19-Jul-1996,,http://us.imdb.com/M/title-exact?Fled%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,1118
830,Power 98 (1995),17-May-1996,,http://us.imdb.com/M/title-exact?Power%2098%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1900,1118
831,Escape from L.A. (1996),09-Aug-1996,,http://us.imdb.com/M/title-exact?Escape%20from%20L.A.%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,204,417
832,Bogus (1996),06-Sep-1996,,http://us.imdb.com/M/title-exact?Bogus%20(1996),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,234,548
833,Bulletproof (1996),06-Sep-1996,,http://us.imdb.com/M/title-exact?Bulletproof%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,300
834,Halloween: The Curse of Michael Myers (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Halloween:%20The%20Curse%20of%20Michael%20Myers%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1448,576
835,"Gay Divorcee, The (1934)",01-Jan-1934,,http://us.imdb.com/M/title-exact?Gay%20Divorcee%2C%20The%20%281934%29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1910,577
836,Ninotchka (1939),01-Jan-1939,,http://us.imdb.com/M/title-exact?Ninotchka%20(1939),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1266,578
837,Meet John Doe (1941),01-Jan-1941,,http://us.imdb.com/M/title-exact?Meet%20John%20Doe%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1482,148
838,In the Line of Duty 2 (1987),30-Aug-1996,,http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Duty%202%20(1987),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1118
839,Loch Ness (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Loch%20Ness%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,676,1118
840,Last Man Standing (1996),20-Sep-1996,,http://us.imdb.com/M/title-exact?Last%20Man%20Standing%20(1996/I),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,413
841,"Glimmer Man, The (1996)",04-Oct-1996,,"http://us.imdb.com/M/title-exact?Glimmer%20Man,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,688,1118
842,Pollyanna (1960),01-Jan-1960,,http://us.imdb.com/M/title-exact?Pollyanna%20(1960),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1062,326
843,"Shaggy Dog, The (1959)",01-Jan-1959,,"http://us.imdb.com/M/title-exact?Shaggy%20Dog,%20The%20(1959)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,1118
844,Freeway (1996),23-Aug-1996,,http://us.imdb.com/M/title-exact?Freeway%20(1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,686,1118
845,That Thing You Do! (1996),28-Sep-1996,,http://us.imdb.com/M/title-exact?That%20Thing%20You%20Do!%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118
846,To Gillian on Her 37th Birthday (1996),18-Oct-1996,,http://us.imdb.com/M/title-exact?To%20Gillian%20on%20Her%2037th%20Birthday%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,684,1118
847,Looking for Richard (1996),11-Oct-1996,,http://us.imdb.com/M/title-exact?Looking%20for%20Richard%20(1996),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3556,1118
848,"Murder, My Sweet (1944)",01-Jan-1944,,"http://us.imdb.com/M/title-exact?Murder,%20My%20Sweet%20(1944)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1932,587
849,Days of Thunder (1990),01-Jan-1990,,http://us.imdb.com/M/title-exact?Days%20of%20Thunder%20(1990),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,390,34
850,"Perfect Candidate, A (1996)",27-Sep-1996,,"http://us.imdb.com/M/title-exact?Perfect%20Candidate,%20A%20(1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
851,Two or Three Things I Know About Her (1966),01-Jan-1966,,http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20(1966),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,590
852,"Bloody Child, The (1996)",26-Oct-1996,,http://us.imdb.com/M/title-exact?Bloody%20Child%2C%20The%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3556,1118
853,Braindead (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Braindead%20(1992),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3556,132
854,Bad Taste (1987),01-Jan-1987,,http://us.imdb.com/M/title-exact?Bad%20Taste%20(1987),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3556,132
855,Diva (1981),01-Jan-1981,,http://us.imdb.com/M/title-exact?Diva%20(1981),0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1578,1118
856,Night on Earth (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Night%20on%20Earth%20(1991),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,648,391
857,Paris Was a Woman (1995),08-Nov-1996,,http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
858,Amityville: Dollhouse (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3556,1118
859,April Fool's Day (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20(1986),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3556,1118
860,"Believers, The (1987)",01-Jan-1987,,"http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,551,127
861,Nosferatu a Venezia (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,163,1118
862,Jingle All the Way (1996),22-Nov-1996,,http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306,303
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",08-Nov-1996,,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1973,1118
864,My Fellow Americans (1996),20-Dec-1996,,http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,338,304
865,"Ice Storm, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,486,47
866,Michael (1996),25-Dec-1996,,http://us.imdb.com/M/title-exact?Michael%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,87
867,"Whole Wide World, The (1996)",25-Dec-1996,,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,569,1118
868,Hearts and Minds (1996),10-Jan-1997,,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
869,Fools Rush In (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1001,605
870,Touch (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?Touch%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,685,482
871,Vegas Vacation (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,910,1118
872,Love Jones (1997),14-Mar-1997,,http://us.imdb.com/M/title-exact?Love%20Jones%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1853,1118
873,Picture Perfect (1997),01-Aug-1997,,http://us.imdb.com/M/title-exact?Picture+Perfect+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,106,608
874,Career Girls (1997),08-Aug-1997,,http://us.imdb.com/M/title-exact?Career+Girls+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,240
875,She's So Lovely (1997),22-Aug-1997,,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,158
876,Money Talks (1997),22-Aug-1997,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255,609
877,Excess Baggage (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,685,424
878,That Darn Cat! (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1792,279
879,"Peacemaker, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,111,1118
880,Soul Food (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Soul+Food+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1730,1118
881,Money Talks (1997),22-Aug-1997,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255,609
882,Washington Square (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Washington+Square+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,162,430
883,Telling Lies in America (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106,612
884,Year of the Horse (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,391
885,Phantoms (1998),01-Jan-1998,,http://us.imdb.com/M/title-exact?Phantoms+(1998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,576
886,"Life Less Ordinary, A (1997)",01-Jan-1997,,"http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,235,368
887,Eve's Bayou (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,196,1118
888,One Night Stand (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?One+Night+Stand+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,145,232
889,"Tango Lesson, The (1997)",01-Jan-1997,,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3556,614
890,Mortal Kombat: Annihilation (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1118
891,Bent (1997),18-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,1118
892,Flubber (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119137,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94,299
893,For Richer or Poorer (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296
894,Home Alone 3 (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1118
895,Scream 2 (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,982,196
896,"Sweet Hereafter, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,734,48
897,Time Tracers (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?imdb-title-128755,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3556,1118
898,"Postman, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,310,96
899,"Winter Guest, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,266,1118
900,Kundun (1997),25-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,26
901,Mr. Magoo (1997),25-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,992,27
902,"Big Lebowski, The (1998)",26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118715,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,254,79
903,Afterglow (1997),26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,649,620
904,Ma vie en rose (My Life in Pink) (1997),26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119590,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2044,1118
905,Great Expectations (1998),01-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-119223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,797,622
906,Oscar & Lucinda (1997),31-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,142,497
907,Vermin (1998),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
908,Half Baked (1998),16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,43
909,Dangerous Beauty (1998),23-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-118892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2055,1118
910,Nil By Mouth (1997),06-Feb-1998,,http://us.imdb.com/Title?Nil+By+Mouth+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
911,Twilight (1998),30-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,626
912,U.S. Marshalls (1998),10-Mar-1998,,http://us.imdb.com/Title?U.S.+Marshals+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,943,1118
913,Love and Death on Long Island (1997),10-Mar-1998,,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,555,1118
914,Wild Things (1998),14-Mar-1998,,http://us.imdb.com/Title?Wild+Things+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,106,629
915,Primary Colors (1998),20-Mar-1998,,http://us.imdb.com/Title?Primary+Colors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,28
916,Lost in Space (1998),27-Mar-1998,,http://us.imdb.com/Title?Lost+in+Space+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,192,160
917,Mercury Rising (1998),27-Mar-1998,,http://us.imdb.com/Title?Mercury+Rising+(1998),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24,495
918,City of Angels (1998),03-Apr-1998,,http://us.imdb.com/Title?City+of+Angels+(1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,178,537
919,"City of Lost Children, The (1995)",01-Jan-1995,,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3556,1118
920,Two Bits (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245,170
921,Farewell My Concubine (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,630
922,Dead Man (1995),10-May-1996,,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,391
923,Raise the Red Lantern (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,8
924,White Squall (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,655,88
925,Unforgettable (1996),23-Feb-1996,,http://us.imdb.com/Title?Unforgettable+(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,352,362
926,Down Periscope (1996),01-Mar-1996,,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,563
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",08-Mar-1996,,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2082,631
